date,clp,fitted_clp,res_fx,z_fx,y10_clp,fitted_y10_clp,res_y10,z_y10,stress_market,stress_market_30d,stress_fx_30d,stress_y10_30d,regime
2012-10-05,472.76,461.08767757120665,0.02499964527197593,0.5427162002969027,5.41255722178374,4.067776217756133,1.3447810040276074,2.2742827375750165,1.4084994689359596,NA,NA,NA,NA
2012-10-08,472.37,464.3808459871004,0.017057572474171088,0.37030209104000944,5.43694444444444,4.088826876831581,1.3481175676128587,2.279925506875023,1.3251137989575161,NA,NA,NA,NA
2012-10-09,474.47,466.39512936300656,0.01716519966942008,0.37263856509068827,5.41005880686826,4.196908348337331,1.213150458530929,2.05167022560163,1.212154395346159,NA,NA,NA,NA
2012-10-10,474.01,466.16434929935707,0.01669016567068662,0.3623260728933103,5.37803925619835,4.178582712928494,1.1994565432698567,2.0285111870706007,1.1954186299819556,NA,NA,NA,NA
2012-10-11,475.02,464.6925689018845,0.021980863621372644,0.4771816021409052,5.38279537456008,4.15531699616906,1.2274783783910195,2.0759014875733324,1.276541544857119,NA,NA,NA,NA
2012-10-12,472.8,465.0809732013968,0.016460939747448673,0.3573498174018493,5.38087687715893,4.201872609727019,1.179004267431911,1.9939224638933302,1.1756361406475897,NA,NA,NA,NA
2012-10-15,472.9125,465.508047562331,0.015780997386001753,0.3425889785655065,5.39266058389528,4.210911767237902,1.1817488166573777,1.9985640233050186,1.1705765009352627,NA,NA,NA,NA
2012-10-16,472.95,466.1293762856173,0.014526447551830664,0.3153540113618847,5.39658848614073,4.229293775465824,1.1672947106749056,1.9741193563855999,1.1447366838737423,NA,NA,NA,NA
2012-10-17,471.54,464.3819945503713,0.015296456458728586,0.3320701008743573,5.40198041016223,4.309343633877538,1.0926367762846925,1.8478584626801262,1.0899642817772417,NA,NA,NA,NA
2012-10-18,472.19,462.5983961552335,0.02052216419150451,0.44551476033812465,5.39,4.3684086630840735,1.0215913369159257,1.727706991283746,1.0866108758109352,NA,NA,NA,NA
2012-10-19,472.56,466.4867416009895,0.012935124120847234,0.2808080409486614,5.38824675324675,4.394921307225799,0.9933254460209517,1.6799039456338698,0.9803559932912655,NA,NA,NA,NA
2012-10-22,474.25,467.1604474490861,0.015061839598285921,0.3269768137640891,5.4,4.406912594017543,0.9930874059824579,1.6795013742495501,1.0032390940068197,NA,NA,NA,NA
2012-10-23,475.67,472.52113865803466,0.00664185265896259,0.1441876874167005,5.37964311093565,4.390546023931639,0.9890970870040103,1.672752979125793,0.9084703332712467,NA,NA,NA,NA
2012-10-24,481.4,473.18816713954925,0.017205399602304758,0.3735112636666084,5.38918994413408,4.43762502195263,0.9515649221814504,1.6092788860919682,0.9913950748792884,NA,NA,NA,NA
2012-10-25,481.78,473.3213658170805,0.017713000196227662,0.3845307426474202,5.40737390652337,4.461431914288455,0.9459419922349153,1.5997694325276348,0.9921500875875275,NA,NA,NA,NA
2012-10-26,478.87,475.6393713760844,0.0067692178977514115,0.14695265378695785,5.42,4.417182961220736,1.0028170387792636,1.6959560503986375,0.9214543520927977,NA,NA,NA,NA
2012-10-29,480.3,476.166319201299,0.00864370538208429,0.1876458201872678,5.42,4.389335924638965,1.0306640753610345,1.7430507330279004,0.965348276607584,NA,NA,NA,NA
2012-10-30,481.98,477.7354714758938,0.008845447062664063,0.19202542146299073,5.420819000819,4.417279808403961,1.003539192415038,1.6971773507760222,0.9446013861195064,NA,NA,NA,NA
2012-10-31,480.03,477.31778733776065,0.005666112053253346,0.12300537749810601,5.44,4.398148154289921,1.0418518457100792,1.761971399590397,0.9424883885442514,NA,NA,NA,NA
2012-11-01,480.142,474.0629643772763,0.012741744373113146,0.276609968505519,5.441970223325062,4.3868512731415965,1.055118950183465,1.784408619175636,1.0305092938405775,1.0882632300682173,0.31771479949439296,1.8588116606420415,Estrés moderado
2012-11-02,480.25399999999996,474.6674204992949,0.01170073917620794,0.2540108324454949,5.4439404466501244,4.416665657575752,1.0272747890743723,1.7373187995224673,0.995664815983981,1.0838537817784917,0.31468127725396927,1.8530262863030142,Estrés moderado
2012-11-05,480.59,477.2591670105059,0.006954845356031748,0.15098243211911708,5.44985111662531,4.38553412271738,1.0643169939079302,1.7999642761929193,0.9754733541560182,1.078927398704743,0.3072404206569305,1.8506143767525554,Estrés moderado
2012-11-06,482.29,476.6397853296063,0.011784554294770511,0.2558303711700985,5.45,4.406864047412718,1.0431359525872828,1.764143070736315,1.0099867209532067,1.075929977932937,0.3050052011140248,1.8468547547518492,Estrés moderado
2012-11-07,479.78,477.09118350334694,0.005620032497877638,0.12200503845597935,5.43666666666667,4.398135268660046,1.0385313980066238,1.7563558853391008,0.9391804618975401,1.070232081431462,0.29738019433660623,1.843083968526318,Estrés moderado
2012-11-08,479.63,478.32865166890247,0.0027169212978865958,0.058981525027783005,5.45921154499151,4.41651957761705,1.0426919673744601,1.7633922065418945,0.9111868657848388,1.0638702728055973,0.2878442475642533,1.839896298046941,Estrés moderado
2012-11-09,478.19,480.06398090150367,-0.003911245510774734,-0.08490905686631785,5.45169171626984,4.427233590153679,1.024458126116161,1.7325552819502816,0.8238231125419819,1.054637689718535,0.2735075820092313,1.8357677974278388,Estrés moderado
2012-11-12,479.79,477.5821849032821,0.004612248079492395,0.10012709081655534,5.43334763948498,4.406822706534302,1.0265249329506778,1.7360506489219787,0.918088869869267,1.049580326020414,0.2670860823354285,1.8320745697053995,Estrés moderado
2012-11-13,479.98,478.61335003207796,0.002851367357838136,0.061900208633409316,5.41435595345249,4.446781173179568,0.9675747802729215,1.6363546283722414,0.8491274185028254,1.0424212936090715,0.25975801541749927,1.8250845718006439,Estrés moderado
2012-11-14,483.69,478.987997402475,0.009768666161664503,0.212067544301138,5.41991615180935,4.487561615001755,0.9323545368075952,1.5767904380048285,0.8944289911529832,1.0373181107657583,0.2581135164134868,1.8165227051180297,Estrés moderado
2012-11-15,484.26,480.95759807003003,0.006842840044901734,0.1485509137432266,5.41,4.503598325472042,0.9064016745279577,1.5328991676072958,0.8407250406752612,1.0307650084294082,0.25446142965781143,1.8070685872010053,Estrés moderado
2012-11-16,483.94,480.6374392346303,0.006847710792512484,0.14865665258900435,5.41954301075269,4.469298872208848,0.9502441385438425,1.6070451875060374,0.8778509200475209,1.0130767234664604,0.2413261114008815,1.7848273355320392,Estrés moderado
2012-11-19,484.48,478.3707239720095,0.012690145755823605,0.27548981639090697,5.44,4.427249987849267,1.012750012150733,1.7127546144799761,0.9941222154354415,1.0020436706823912,0.23816570224591144,1.765921639118871,Estrés moderado
2012-11-20,480.77,476.91135833753407,0.0080583432256123,0.17493821886325234,5.47,4.465857858945647,1.0041421410543527,1.6981970526292836,0.936567635746268,0.9928574453623948,0.2315756907049969,1.7541392000197928,Estrés moderado
2012-11-21,478.92,477.4126800246449,0.003152294708778751,0.06843302726707925,5.49666666666667,4.4841424681325925,1.0125241985340776,1.712372720321202,0.8904028737941406,0.9826902534894677,0.2217792558507892,1.7436012511281462,Estrés moderado
2012-11-22,477.81,478.09596479675145,-5.983115825475538e-4,-0.012988719845470315,5.54893617021276,4.4648845321523885,1.0840516380603713,1.8333393464784609,0.9101753133164953,0.9704780457714469,0.20544024511791,1.7355158464249838,Estrés moderado
2012-11-23,476.2,477.0190912062399,-0.0017185795278263673,-0.037308567425774875,5.5784178187404,4.483108377107977,1.0953094416324223,1.8523784526602436,0.9075349426172343,0.961541339170435,0.19228496562365588,1.7307977127172143,Estrés moderado
2012-11-26,478.03,477.9297242164793,2.0979081304023551e-4,0.004554339538490521,5.56266052651204,4.447157743218483,1.1155027832935578,1.8865292684557737,0.9455418039971322,0.9540401826058307,0.18101714432275534,1.727063220888906,Estrés moderado
2012-11-27,480.9,479.170752397367,0.003602337574242449,0.07820298805084215,5.5368,4.435054928070439,1.101745071929561,1.8632623384724027,0.9707326632616224,0.9482400485854267,0.17311211021238726,1.7233679869584662,Estrés moderado
2012-11-28,481.05,480.44778572058306,0.0012526588560220252,0.02719391604210583,5.50062378284647,4.416434203275659,1.0841895795708112,1.83357263204321,0.9303832740426579,0.9429206816609406,0.16294957071797886,1.7228917926039022,Estrés moderado
2012-11-29,481.69,480.7154555417998,0.0020252270717784266,0.0439655654780873,5.51488294314381,4.393319753391099,1.121563189752711,1.89677857875348,0.9703720721157837,0.9390460548711022,0.14956459755597762,1.7285275121862267,Estrés moderado
2012-11-30,479.42,479.1382198000572,5.879250779745434e-4,0.012763239674255914,5.53064814814815,4.405364695954077,1.1252834521940727,1.903070256449921,0.9579167480620884,0.9382980800301296,0.1406297708468308,1.7359663892134285,Estrés moderado
2012-12-03,480.39,479.95179479269063,9.126026589665181e-4,0.019811651008119102,5.55,4.412798662619677,1.1372013373803225,1.9232256873091542,0.9715186691586366,0.9372407325351901,0.13039093208829844,1.744090532982082,Estrés moderado
2012-12-04,481.28,479.0268283138863,0.0046926164729259,0.10187180473684014,5.57,4.391136420798747,1.1788635792012527,1.9936845330976039,1.047778168917222,0.9418843270567226,0.12898040266563643,1.754788251447809,Estrés moderado
2012-12-05,481.05,474.1760084560111,0.014392636180018311,0.31244910617317295,5.55508547008547,4.407680515463564,1.1474049546219063,1.9404819621106686,1.1264655341419207,0.9463866756988104,0.12694499741585524,1.7658283539817656,Estrés moderado
2012-12-06,480.18,475.18402078796606,0.010458892411900237,0.227051635627147,5.5628,4.395540768961868,1.167259231038132,1.9740593535113713,1.100555494569259,0.9500001892648682,0.12169569384851281,1.7783046846812236,Estrés moderado
2012-12-07,477.97,472.59097726609497,0.0113176961375984,0.24569536795778946,5.50240404040404,4.42517268657452,1.0772313538295202,1.8218049370503653,1.0337501525040773,0.9537433826119108,0.1249871176542072,1.7824996475696144,Estrés moderado
2012-12-10,477.04,471.77541239230817,0.011097293670863406,0.2409106604956973,5.500125,4.4343678934868045,1.0657571065131954,1.8023997829620584,1.021655221728878,0.9556202807826206,0.12676261233115485,1.7844779492340863,Estrés moderado
2012-12-11,476.29,470.2369292101677,0.012790240026803732,0.27766275851975863,5.4932783347257,4.3912042345613544,1.1020741001643455,1.8638187883570339,1.0707407734383962,0.9598249270265836,0.1296171902330471,1.79003266382012,Estrés moderado
2012-12-12,474.78,469.988441953609,0.010143436035496566,0.2202034070183537,5.49,4.4184058865174585,1.071594113482542,1.8122712818527562,1.016237344435555,0.9622832255562938,0.1328571245503887,1.7917093265621988,Estrés moderado
